48,"1","GALEWITZ","FRIENDSHIP:BOOK OF QUOTATIONS","978048640892","290048640892","978-0-486-40892-7","","DOVER","DOVER","99","",1.5,"New",1.15,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,0,"T","","","",20,0,25,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
49,"1","MADER","LEARNSMART ONLINE ACCESS FOR BIOLOGY","DGT","","DGT","","MCG","REDSHELF","","",0,"",0,"",0,"",41.18,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
50,"1","ISAACS","CENTENNIAL RUMINATION ON MAX WEBER'S TH","DGT","","DGT","","DISSER","REDSHELF","0","",0,"",0,"",0,"",24.0,"eBook",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
51,"1","SCHAUM","ESSENTIAL COMPUTER MATHEMATICS","978007037990","290007037990","978-0-07-037990-9","","MCG","MCG","82","",26.0,"New",19.5,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
52,"1","JAIN","ART OF COMPUTER SYSTEM PERFORM.ANAL.","978047150336","290047150336","978-0-471-50336-1","","WILEY","WILEY","91","",110.0,"New",82.5,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,-1,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
53,"1","HILL","COMPUTER AIDED LOGICAL DESIGN...VLSI","978047157527","290047157527","978-0-471-57527-6","","WILEY","WILEY","4TH 93","",226.7,"New",170.05,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
54,"1","FORESTER","COMPUTER ETHICS","978026256073","290026256073","978-0-262-56073-3","","TRILITERAL","MIT PR","2ND 94","",39.0,"New",29.25,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
55,"1","FOLEY","INTRO.TO COMPUTER GRAPHICS","978020160921","290020160921","978-0-201-60921-9","","PEARSON","A-W","94","",85.0,"New",63.75,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
56,"1","OLSEN","GETTING STARTED IN COMPUTER GRAPHICS","978089134468","290089134468","978-0-89134-468-1","","S+S","NORTHLIGHT","REV 93","",27.95,"New",21.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
57,"1","ALLEN","COMPUTER SIMULATION OF LIQUIDS","978019855645","290019855645","978-0-19-855645-9","","OXF","OXF","87","OE",105.0,"New",78.75,"Used",52.5,"New Rental",0,"",26.25,"Used Rental",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
58,"1","WEITZMAN","COMPUTER PROG.F/QUALITATIVE DATA ANAL.","978080395537","290080395537","978-0-8039-5537-0","","SAGE","SAGE","95","",108.0,"New",81.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
59,"1","FREER","COMPUTER SHORTHAND:SPEED BLDG.+REAL...","978013079112","290013079112","978-0-13-079112-2","","PEARSON","PH","3RD 96","",218.2,"New",163.65,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
